id	group	start time	end time	duration	pressed back	attention check	age	gender	cooking enthusiast	restrictions	treatment1	order1	familiarity1	selection1	diversity1	variety1	similarity1	easiness1	confidence1	amount1	poster clicks1	treatment2	order2	familiarity2	selection2	diversity2	variety2	similarity2	easiness2	confidence2	amount2	poster clicks2	treatment3	order3	familiarity3	selection3	diversity3	variety3	similarity3	easiness3	confidence3	amount3	poster clicks3	comparison 1	comparison 2	comparison similarity	poster clicks comparison	decision time1	decision time2	decision time3	decision time comparison	decision time freetext	decision time ranking	decision time landing page questions	decision time demographics	discovery	interests	distraction	ranking	freetext	feedback
41771	('Group1=', 9, ', Group2=', 4, ', Group3=', 6, 'ComparisonGroup=', 4)	2022-03-03 14:46:18.008853	2022-03-03 14:53:56.578690	458,569837	False	2	36-45	male	4--5	none	Recommendation-based (low-ILS)	"[[[[[[['', ""Jay's Signature Pizza Crust""], 'Broiled Tilapia Parmesan'], 'Delicious Ham and Potato Soup'], 'Baked Teriyaki Chicken'], 'Award Winning Soft Chocolate Chip Cookies'], 'Slow Cooker Mashed Potatoes'], 'Mexican Rice']"	['similar', 'never', 'similar', 'similar', 'similar', 'similar', 'never']	4	4	4	2	3	5	more	0,0,0,0,0,0,0	Homogenous (maximize similarity of neighbors)	"[[[[[[['', 'Lentil Stew'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Chicken Penne with Asparagus'], 'BBQ Chicken Wings'], 'Tandoori Chicken']"	['never', 'never', 'similar', 'never', 'never', 'similar', 'never']	6	2	2	4	2	4	exactly	0,0,0,0,0,0,0	Recommendation-based (mid-ILS maximize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Banana Crumb Muffins'], 'Award Winning Soft Chocolate Chip Cookies'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Orzo with Parmesan and Basil'], 'Broiled Tilapia Parmesan']	['similar', 'similar', 'similar', 'never', 'similar', 'never', 'never']	1	3	2	2	3	4	more	0,0,0,0,0,0,0	Banana Crumb Muffins	Broiled Tilapia Parmesan	1	0	85,975688	66,241541	56,33143	15,472679	98,671753	83,453055	17,234755	35,065779	4	2	4	ingredients, nutrients, cuisine, duration	Muffins and pancakes are very different from seafood. You also have dishes like pizza, chili, and chicken wings, all of which are very different foods.	
66522	('Group1=', 7, ', Group2=', 5, ', Group3=', 9, 'ComparisonGroup=', 3)	2022-03-03 14:37:03.450832	2022-03-03 14:44:51.217712	467,76688	False	2	19-25	male	2--3	vegan	Recommendation-based (mid-ILS minimize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Broiled Tilapia Parmesan'], 'Orzo with Parmesan and Basil'], 'Award Winning Soft Chocolate Chip Cookies'], 'Delicious Ham and Potato Soup'], 'Banana Crumb Muffins'], 'Cranberry Pistachio Biscotti']	['prepared', 'similar', 'never', 'prepared', 'similar', 'prepared', 'prepared']	3	5	5	4	4	4	more	0,0,0,0,0,0,0	Homogenous (minimize similarity of neighbors)	"[[[[[[['', 'Lentil Stew'], 'Tandoori Chicken'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Chicken Penne with Asparagus']"	['never', 'prepared', 'similar', 'prepared', 'prepared', 'similar', 'never']	7	4	5	5	3	4	more	0,0,0,0,0,0,0	Recommendation-based (low-ILS)	"[[[[[[['', ""Jay's Signature Pizza Crust""], 'Broiled Tilapia Parmesan'], 'Delicious Ham and Potato Soup'], 'Baked Teriyaki Chicken'], 'Award Winning Soft Chocolate Chip Cookies'], 'Slow Cooker Mashed Potatoes'], 'Mexican Rice']"	['similar', 'never', 'prepared', 'similar', 'prepared', 'prepared', 'similar']	2	5	4	5	3	4	more	0,0,0,0,0,0,0	Award Winning Soft Chocolate Chip Cookies	Orzo with Parmesan and Basil	4	0,1	92,272822	85,188926	64,813469	26,088866	97,176039	53,695115	14,858735	32,912566	5	4	4	reviews, nutrients, image, title, instructions, ingredients, duration, cuisine	I just thought about how different from other dishes. I click more unique and difficult dishes from normal one.	Awesome
81021	('Group1=', 2, ', Group2=', 5, ', Group3=', 3, 'ComparisonGroup=', 3)	2022-02-27 01:11:42.548709	2022-02-27 01:19:30.803026	468,254317	False	2	26-35	female	2--3	vegetarian	Collection	[[[[[[['', 'Chocolate Chocolate Chip Muffins'], 'Double Chocolate Cherry Muffins'], 'Chocolate Chocolate Chip Nut Muffins'], 'Chocolate Raisin Oatmeal Muffins'], 'Moist Chocolate Muffins'], 'Healthy Chocolate Morning Muffins'], 'Chocolate Protein Muffins']	['similar', 'similar', 'similar', 'never', 'similar', 'prepared', 'similar']	2	4	5	4	5	4	exactly	0,0,0,0,0,0,0	Homogenous (minimize similarity of neighbors)	"[[[[[[['', 'Lentil Stew'], 'Tandoori Chicken'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Chicken Penne with Asparagus']"	['similar', 'never', 'prepared', 'similar', 'never', 'similar', 'similar']	1	4	5	4	5	4	more	0,0,0,0,0,0,0	Recommendation-based (mid-ILS shuffled)	[[[[[[['', 'Fluffy Pancakes'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Award Winning Soft Chocolate Chip Cookies'], 'Banana Crumb Muffins'], 'Broiled Tilapia Parmesan'], 'Orzo with Parmesan and Basil']	['never', 'similar', 'similar', 'similar', 'similar', 'similar', 'similar']	5	4	5	4	5	4	exactly	0,0,0,0,0,0,0	Award Winning Soft Chocolate Chip Cookies	Orzo with Parmesan and Basil	4	2,1	74,008069	33,954759	30,730069	29,590536	102,593114	135,926972	17,020707	44,163374	4	5	4	image	A standardized recipe is a set of written instructions used to consistently prepare a known quantity and quality of food for a specific location.	nice
67756	('Group1=', 6, ', Group2=', 1, ', Group3=', 2, 'ComparisonGroup=', 2)	2022-03-01 16:04:50.986028	2022-03-01 16:12:41.725221	470,739193	False	2	19-25	male	2--3	none	Recommendation-based (mid-ILS maximize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Banana Crumb Muffins'], 'Award Winning Soft Chocolate Chip Cookies'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Orzo with Parmesan and Basil'], 'Broiled Tilapia Parmesan']	['similar', 'never', 'similar', 'never', 'never', 'never', 'similar']	3	4	4	1	2	4	more	0,0,0,0,0,0,0	Homogenous (shuffled)	"[[[[[[['', 'Chicken Penne with Asparagus'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Lentil Stew'], 'Tandoori Chicken']"	['similar', 'never', 'prepared', 'never', 'similar', 'never', 'similar']	7	5	5	2	2	4	more	0,0,0,0,0,0,0	Collection	[[[[[[['', 'Chocolate Chocolate Chip Muffins'], 'Double Chocolate Cherry Muffins'], 'Chocolate Chocolate Chip Nut Muffins'], 'Chocolate Raisin Oatmeal Muffins'], 'Moist Chocolate Muffins'], 'Healthy Chocolate Morning Muffins'], 'Chocolate Protein Muffins']	['similar', 'similar', 'similar', 'similar', 'similar', 'similar', 'similar']	6	4	2	5	4	4	more	0,0,0,0,0,0,0	Fluffy Pancakes	Cranberry Pistachio Biscotti	1	0	133,18549	53,20711	55,969111	16,120898	120,418465	44,564804	27,52818	19,52756	4	4	2	ingredients	If the recipe is sweet or salty, if the ingredients are different or similar, if there are many different foods together	
85870	('Group1=', 6, ', Group2=', 9, ', Group3=', 5, 'ComparisonGroup=', 3)	2022-03-03 15:41:30.581876	2022-03-03 15:49:36.355506	485,77363	False	2	26-35	male	4--5	other	Recommendation-based (mid-ILS maximize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Banana Crumb Muffins'], 'Award Winning Soft Chocolate Chip Cookies'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Orzo with Parmesan and Basil'], 'Broiled Tilapia Parmesan']	['never', 'similar', 'similar', 'prepared', 'never', 'never', 'prepared']	2	4	2	3	4	3	more	0,0,0,0,0,0,0	Recommendation-based (low-ILS)	"[[[[[[['', ""Jay's Signature Pizza Crust""], 'Broiled Tilapia Parmesan'], 'Delicious Ham and Potato Soup'], 'Baked Teriyaki Chicken'], 'Award Winning Soft Chocolate Chip Cookies'], 'Slow Cooker Mashed Potatoes'], 'Mexican Rice']"	['prepared', 'similar', 'never', 'similar', 'similar', 'never', 'similar']	5	4	4	5	5	3	more	0,0,0,0,0,0,0	Homogenous (minimize similarity of neighbors)	"[[[[[[['', 'Lentil Stew'], 'Tandoori Chicken'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Chicken Penne with Asparagus']"	['never', 'prepared', 'similar', 'never', 'prepared', 'similar', 'never']	3	4	2	2	5	4	exactly	0,0,0,0,0,0,0	Award Winning Soft Chocolate Chip Cookies	Orzo with Parmesan and Basil	3	0	42,944055	73,454869	76,999295	25,789611	145,836667	66,583132	12,32591	41,700232	4	2	3	title, instructions, ingredients, nutrients, duration, image, reviews	I select the recipes that I know and what can I do from these	none
20038	('Group1=', 6, ', Group2=', 8, ', Group3=', 5, 'ComparisonGroup=', 3)	2022-03-01 15:00:39.715805	2022-03-01 15:08:47.001162	487,285357	False	2	36-45	male	>5	none	Recommendation-based (mid-ILS maximize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Banana Crumb Muffins'], 'Award Winning Soft Chocolate Chip Cookies'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Orzo with Parmesan and Basil'], 'Broiled Tilapia Parmesan']	['prepared', 'similar', 'prepared', 'never', 'prepared', 'never', 'never']	5	5	5	1	5	5	more	1,1,1,1,1,1,1	Recommendation-based (high-ILS)	"[[[[[[['', ""Beth's Spicy Oatmeal Raisin Cookies""], 'Delicious Ham and Potato Soup'], 'Slow-Cooker Pepper Steak'], 'Burrito Pie'], 'Good Old Fashioned Pancakes'], 'Best Brownies'], 'Orzo with Parmesan and Basil']"	['similar', 'prepared', 'similar', 'never', 'prepared', 'similar', 'never']	2	5	5	1	5	5	more	0,0,0,0,0,0,0	Homogenous (minimize similarity of neighbors)	"[[[[[[['', 'Lentil Stew'], 'Tandoori Chicken'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Chicken Penne with Asparagus']"	['similar', 'never', 'similar', 'prepared', 'similar', 'similar', 'never']	7	2	2	4	5	5	more	0,0,0,0,0,0,0	Award Winning Soft Chocolate Chip Cookies	Orzo with Parmesan and Basil	1	1,1	98,469037	90,143631	49,968642	21,714181	137,946972	41,242404	24,924101	22,751721	3	2	5	cuisine, ingredients, nutrients	I first thought about what kind of meal it was.  Was it breakfast or dinner? Was it a soup or another type liquid based meal (chili)? Was it a meat or fish? Was it some sort of rice?  Were there desert options? These were the main questions and thoughts that I went through. 	No, good luck with your research. 
54133	('Group1=', 1, ', Group2=', 6, ', Group3=', 8, 'ComparisonGroup=', 1)	2022-02-27 01:29:55.987854	2022-02-27 01:38:05.069045	489,081191	False	2	26-35	male	4--5	none	Homogenous (shuffled)	"[[[[[[['', 'Chicken Penne with Asparagus'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Lentil Stew'], 'Tandoori Chicken']"	['similar', 'similar', 'prepared', 'similar', 'similar', 'similar', 'similar']	6	2	2	4	4	5	more	0,0,0,0,0,1,0	Recommendation-based (mid-ILS maximize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Banana Crumb Muffins'], 'Award Winning Soft Chocolate Chip Cookies'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Orzo with Parmesan and Basil'], 'Broiled Tilapia Parmesan']	['prepared', 'similar', 'prepared', 'similar', 'prepared', 'similar', 'prepared']	5	5	4	2	4	5	more	0,0,0,0,0,0,0	Recommendation-based (high-ILS)	"[[[[[[['', ""Beth's Spicy Oatmeal Raisin Cookies""], 'Delicious Ham and Potato Soup'], 'Slow-Cooker Pepper Steak'], 'Burrito Pie'], 'Good Old Fashioned Pancakes'], 'Best Brownies'], 'Orzo with Parmesan and Basil']"	['similar', 'prepared', 'similar', 'similar', 'prepared', 'prepared', 'similar']	2	5	5	1	4	5	more	0,0,0,0,0,0,0	Delicious Ham and Potato Soup	Broiled Tilapia Parmesan	2	1,1	94,494838	55,527972	44,173337	30,167904	153,897958	65,146286	30,883921	14,630328	5	3	4	cuisine, ingredients, title, image, nutrients, duration, instructions, reviews	 I thought about the type of meal each dish would normally be served at, i.e. Breakfast, lunch, dinner, etc.  I also thought about whether they were a main dish, a dessert, etc.  I also considered the ingredients themselves like what type of meat was used, the form the dish is prepared in, etc.	
58423	('Group1=', 2, ', Group2=', 4, ', Group3=', 7, 'ComparisonGroup=', 4)	2022-02-27 01:19:43.563713	2022-02-27 01:27:56.452345	492,888632	False	2	26-35	male	1	religious	Collection	[[[[[[['', 'Chocolate Chocolate Chip Muffins'], 'Double Chocolate Cherry Muffins'], 'Chocolate Chocolate Chip Nut Muffins'], 'Chocolate Raisin Oatmeal Muffins'], 'Moist Chocolate Muffins'], 'Healthy Chocolate Morning Muffins'], 'Chocolate Protein Muffins']	['similar', 'similar', 'similar', 'never', 'never', 'similar', 'similar']	5	4	5	4	5	4	more	0,0,0,0,0,0,0	Homogenous (maximize similarity of neighbors)	"[[[[[[['', 'Lentil Stew'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Chicken Penne with Asparagus'], 'BBQ Chicken Wings'], 'Tandoori Chicken']"	['similar', 'never', 'similar', 'similar', 'similar', 'never', 'similar']	5	4	5	4	5	4	more	0,0,0,0,0,0,0	Recommendation-based (mid-ILS minimize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Broiled Tilapia Parmesan'], 'Orzo with Parmesan and Basil'], 'Award Winning Soft Chocolate Chip Cookies'], 'Delicious Ham and Potato Soup'], 'Banana Crumb Muffins'], 'Cranberry Pistachio Biscotti']	['similar', 'never', 'similar', 'never', 'never', 'similar', 'similar']	4	4	5	4	5	4	more	0,0,0,0,0,0,0	Banana Crumb Muffins	Broiled Tilapia Parmesan	5	0	379,437541	16,527051	16,871363	5,209613	22,373645	33,591613	6,593204	12,014606	4	5	4	instructions, title, image, nutrients, ingredients, cuisine, duration, reviews	Know your audience. ...Add a recipe description. ...List the preparation and cooking time. ...Provide the number of servings and serving size. ...List ingredients in chronological order. ...Spell out measurements and amounts. ...Separate ingredients for major steps in a recipe. ...List the utensils needed, if unique.	nice
57390	('Group1=', 3, ', Group2=', 1, ', Group3=', 8, 'ComparisonGroup=', 1)	2022-02-24 13:15:38.959560	2022-02-24 13:23:58.397101	499,437541	False	2	46-55	female	>5	vegetarian	Recommendation-based (mid-ILS shuffled)	[[[[[[['', 'Fluffy Pancakes'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Award Winning Soft Chocolate Chip Cookies'], 'Banana Crumb Muffins'], 'Broiled Tilapia Parmesan'], 'Orzo with Parmesan and Basil']	['never', 'never', 'never', 'prepared', 'never', 'never', 'prepared']	6	4	5	5	4	5	more	0,0,0,0,0,0,0	Homogenous (shuffled)	"[[[[[[['', 'Chicken Penne with Asparagus'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Lentil Stew'], 'Tandoori Chicken']"	['never', 'similar', 'never', 'prepared', 'never', 'never', 'prepared']	1	4	4	5	5	5	more	0,0,0,0,0,0,0	Recommendation-based (high-ILS)	"[[[[[[['', ""Beth's Spicy Oatmeal Raisin Cookies""], 'Delicious Ham and Potato Soup'], 'Slow-Cooker Pepper Steak'], 'Burrito Pie'], 'Good Old Fashioned Pancakes'], 'Best Brownies'], 'Orzo with Parmesan and Basil']"	['similar', 'never', 'similar', 'never', 'never', 'never', 'similar']	7	5	5	3	5	5	more	0,0,0,0,0,0,0	Delicious Ham and Potato Soup	Broiled Tilapia Parmesan	5	1,2	189,327088	58,013671	39,759622	42,519532	98,208933	37,293535	14,209887	19,728739	4	4	1	instructions, ingredients, title, reviews, image, nutrients, cuisine, duration	The foods are very healthy and delicious at the time children are very like to eat the food	good to do
83215	('Group1=', 3, ', Group2=', 5, ', Group3=', 9, 'ComparisonGroup=', 1)	2022-03-01 14:52:10.802696	2022-03-01 15:00:30.923565	500,120869	False	2	56-65	female	>5	none	Recommendation-based (mid-ILS shuffled)	[[[[[[['', 'Fluffy Pancakes'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Award Winning Soft Chocolate Chip Cookies'], 'Banana Crumb Muffins'], 'Broiled Tilapia Parmesan'], 'Orzo with Parmesan and Basil']	['prepared', 'never', 'never', 'similar', 'never', 'never', 'never']	5	4	4	2	4	4	more	1,1,1,2,2,1,1	Homogenous (minimize similarity of neighbors)	"[[[[[[['', 'Lentil Stew'], 'Tandoori Chicken'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Chicken Penne with Asparagus']"	['never', 'never', 'never', 'never', 'never', 'similar', 'similar']	7	4	4	2	5	4	more	1,1,1,1,1,1,1	Recommendation-based (low-ILS)	"[[[[[[['', ""Jay's Signature Pizza Crust""], 'Broiled Tilapia Parmesan'], 'Delicious Ham and Potato Soup'], 'Baked Teriyaki Chicken'], 'Award Winning Soft Chocolate Chip Cookies'], 'Slow Cooker Mashed Potatoes'], 'Mexican Rice']"	['similar', 'never', 'never', 'never', 'similar', 'never', 'similar']	4	4	4	2	4	4	more	1,1,1,2,1,0,0	Delicious Ham and Potato Soup	Broiled Tilapia Parmesan	2	0	161,581157	70,113058	66,076298	23,099359	94,865253	44,617687	23,354783	16,255565	5	4	2	image, ingredients, title, instructions, cuisine, duration, reviews, nutrients	I considered if the recipe was sweet or savoury, if it had similar ingredients, whether the texture was similar, whether the taste could be similar. I also considered the cooking process of the recipes.	
25099	('Group1=', 3, ', Group2=', 9, ', Group3=', 1, 'ComparisonGroup=', 3)	2022-02-27 00:21:20.016862	2022-02-27 00:29:41.921363	501,904501	False	2	>65	male	>5	none	Recommendation-based (mid-ILS shuffled)	[[[[[[['', 'Fluffy Pancakes'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Award Winning Soft Chocolate Chip Cookies'], 'Banana Crumb Muffins'], 'Broiled Tilapia Parmesan'], 'Orzo with Parmesan and Basil']	['similar', 'never', 'similar', 'never', 'never', 'similar', 'never']	3	4	4	2	5	5	more	0,0,0,0,0,0,0	Recommendation-based (low-ILS)	"[[[[[[['', ""Jay's Signature Pizza Crust""], 'Broiled Tilapia Parmesan'], 'Delicious Ham and Potato Soup'], 'Baked Teriyaki Chicken'], 'Award Winning Soft Chocolate Chip Cookies'], 'Slow Cooker Mashed Potatoes'], 'Mexican Rice']"	['never', 'never', 'similar', 'similar', 'never', 'similar', 'never']	4	4	4	2	5	5	more	0,0,0,0,0,0,0	Homogenous (shuffled)	"[[[[[[['', 'Chicken Penne with Asparagus'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Lentil Stew'], 'Tandoori Chicken']"	['similar', 'similar', 'prepared', 'prepared', 'similar', 'similar', 'similar']	4	2	2	4	5	5	more	0,0,0,0,0,0,0	Award Winning Soft Chocolate Chip Cookies	Orzo with Parmesan and Basil	1	0	149,050119	90,912368	56,496151	6,758592	85,812475	73,787678	16,193916	22,731505	4	4	2	ingredients, cuisine, instructions, image	The ingredients, mainly. Method of preparation. Also what course: appetizer, entrée, dessert.	None, thanks!
31574	('Group1=', 6, ', Group2=', 4, ', Group3=', 8, 'ComparisonGroup=', 4)	2022-03-03 16:36:34.378635	2022-03-03 16:44:59.297714	504,919079	False	2	36-45	male	>5	none	Recommendation-based (mid-ILS maximize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Banana Crumb Muffins'], 'Award Winning Soft Chocolate Chip Cookies'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Orzo with Parmesan and Basil'], 'Broiled Tilapia Parmesan']	['prepared', 'similar', 'similar', 'never', 'never', 'never', 'never']	3	4	4	2	4	4	more	1,1,1,0,0,0,0	Homogenous (maximize similarity of neighbors)	"[[[[[[['', 'Lentil Stew'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Chicken Penne with Asparagus'], 'BBQ Chicken Wings'], 'Tandoori Chicken']"	['never', 'never', 'similar', 'never', 'never', 'never', 'never']	7	4	4	3	4	3	more	0,0,0,0,0,0,1	Recommendation-based (high-ILS)	"[[[[[[['', ""Beth's Spicy Oatmeal Raisin Cookies""], 'Delicious Ham and Potato Soup'], 'Slow-Cooker Pepper Steak'], 'Burrito Pie'], 'Good Old Fashioned Pancakes'], 'Best Brownies'], 'Orzo with Parmesan and Basil']"	['similar', 'never', 'similar', 'similar', 'similar', 'similar', 'never']	3	4	4	2	4	4	more	0,0,2,1,0,1,0	Banana Crumb Muffins	Broiled Tilapia Parmesan	1	2,3	139,846355	86,311597	68,337747	20,83323	97,505062	57,17938	23,196028	11,564974	4	4	2	ingredients, image, cuisine, duration, title	I looked at the final product, the initial ingredients, the way in which it was cooked, and the general category of food it was.	
