id	group	start time	end time	duration	pressed back	attention check	age	gender	cooking enthusiast	restrictions	treatment	order	familiarity	selection	diversity	variety	similarity	easiness	confidence	amount	poster clicks	decision time	logtime	ILS	Sum (div+var+invsim)	inverse similarity
42677	('Group1=', 6, ', Group2=', 5, ', Group3=', 2, 'ComparisonGroup=', 3)	2022-02-24 14:12:08.740773	2022-02-24 14:16:53.513200	284,772427	False	2	19-25	male	1	none	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['never', 'similar', 'never', 'prepared', 'never', 'prepared', 'never']	4	4	4	2	4	5	more	0,0,0,0,0,0,0	47,246905	1,674373364	0.35	12	4
2675	('Group1=', 2, ', Group2=', 7, ', Group3=', 5, 'ComparisonGroup=', 3)	2022-02-26 23:38:48.477017	2022-02-26 23:51:21.456474	752,979457	False	2	>65	male	>5	none	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['prepared', 'never', 'prepared', 'prepared', 'similar', 'similar', 'similar']	2	4	5	2	4	4	more	0,0,0,0,0,0,0	72,825763	1,862285043	0.35	13	4
43794	('Group1=', 3, ', Group2=', 8, ', Group3=', 5, 'ComparisonGroup=', 4)	2022-02-26 23:42:07.074949	2022-02-26 23:55:02.833405	775,758456	True	2	36-45	female	4--5	vegetarian	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['never', 'similar', 'prepared', 'similar', 'never', 'similar', 'never']	3	3	4	5	5	4	more	0,0,0,0,0,0,0	40,157387	1,603765446	0.35	8	1
10130	('Group1=', 7, ', Group2=', 8, ', Group3=', 5, 'ComparisonGroup=', 2)	2022-02-27 01:56:31.824268	2022-02-27 02:12:09.361313	937,537045	False	2	36-45	male	>5	none	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['prepared', 'never', 'never', 'similar', 'similar', 'never', 'never']	3	2	2	4	5	5	more	1,0,3,0,0,0,0	91,038622	1,959225675	0.35	6	2
90170	('Group1=', 5, ', Group2=', 7, ', Group3=', 9, 'ComparisonGroup=', 3)	2022-03-01 16:49:30.000140	2022-03-01 17:09:51.634077	1221,633937	False	2	26-35	male	4--5	vegetarian	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['similar', 'prepared', 'similar', 'prepared', 'similar', 'prepared', 'similar']	6	4	5	4	5	4	more	0,0,0,0,0,0,0	91,1449	1,959732373	0.35	11	2
22325	('Group1=', 5, ', Group2=', 9, ', Group3=', 6, 'ComparisonGroup=', 4)	2022-03-01 15:13:32.305080	2022-03-01 15:34:40.979025	1268,673945	False	2	26-35	male	>5	vegetarian	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['similar', 'never', 'prepared', 'never', 'similar', 'never', 'similar']	1	3	4	4	4	4	exactly	0,0,0,0,0,0,0	520,231533	2,716196673	0.35	9	2
36041	('Group1=', 5, ', Group2=', 7, ', Group3=', 2, 'ComparisonGroup=', 1)	2022-03-01 15:42:11.376100	2022-03-01 15:46:30.372600	258,9965	False	2	36-45	male	4--5	vegetarian	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['similar', 'never', 'similar', 'never', 'similar', 'prepared', 'never']	2	2	3	4	5	5	more	0,0,0,0,0,0,0	60,395548	1,781004926	0.35	7	2
89946	('Group1=', 5, ', Group2=', 8, ', Group3=', 3, 'ComparisonGroup=', 4)	2022-03-01 16:00:23.033803	2022-03-01 16:10:41.355271	618,321468	False	2	46-55	female	4--5	none	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['similar', 'prepared', 'similar', 'prepared', 'similar', 'never', 'similar']	4	4	4	4	4	4	more	0,0,0,0,0,0,0	340,261892	2,531813313	0.35	10	2
6303	('Group1=', 5, ', Group2=', 9, ', Group3=', 7, 'ComparisonGroup=', 4)	2022-03-01 14:58:09.228084	2022-03-01 15:05:16.634181	427,406097	False	2	36-45	male	>5	none	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['never', 'similar', 'never', 'prepared', 'similar', 'similar', 'similar']	7	4	4	2	4	4	more	0,0,0,0,0,0,0	95,464625	1,979842471	0.35	12	4
47127	('Group1=', 5, ', Group2=', 2, ', Group3=', 3, 'ComparisonGroup=', 1)	2022-03-01 15:27:53.317217	2022-03-01 15:38:13.694645	620,377428	False	2	26-35	female	>5	none	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['prepared', 'similar', 'never', 'prepared', 'never', 'similar', 'never']	2	3	3	4	5	5	more	0,0,0,0,0,0,0	130,112106	2,114317706	0.35	8	2
5854	('Group1=', 5, ', Group2=', 7, ', Group3=', 9, 'ComparisonGroup=', 3)	2022-03-01 14:52:50.038946	2022-03-01 15:06:11.679693	801,640747	False	2	56-65	male	>5	vegetarian	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['similar', 'prepared', 'similar', 'prepared', 'never', 'similar', 'never']	2	4	5	4	3	5	more	0,0,0,0,0,0,0	212,126131	2,326594171	0.35	11	2
83215	('Group1=', 3, ', Group2=', 5, ', Group3=', 9, 'ComparisonGroup=', 1)	2022-03-01 14:52:10.802696	2022-03-01 15:00:30.923565	500,120869	False	2	56-65	female	>5	none	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['never', 'never', 'never', 'never', 'never', 'similar', 'similar']	7	4	4	2	5	4	more	1,1,1,1,1,1,1	70,113058	1,845798909	0.35	12	4
43574	('Group1=', 2, ', Group2=', 5, ', Group3=', 3, 'ComparisonGroup=', 4)	2022-03-01 15:37:06.592613	2022-03-01 15:44:04.913853	418,32124	False	2	26-35	female	>5	vegetarian	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['similar', 'similar', 'prepared', 'never', 'similar', 'similar', 'prepared']	4	3	4	5	5	4	more	0,0,0,0,0,0,0	24,278568	1,385223068	0.35	8	1
86051	('Group1=', 6, ', Group2=', 5, ', Group3=', 8, 'ComparisonGroup=', 1)	2022-03-01 15:26:28.575885	2022-03-01 15:30:54.693851	266,117966	False	2	19-25	female	4--5	none	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['similar', 'similar', 'never', 'prepared', 'never', 'never', 'similar']	2	5	4	5	1	5	more	0,0,0,0,0,0,0	40,823631	1,61091163	0.35	10	1
32976	('Group1=', 3, ', Group2=', 5, ', Group3=', 8, 'ComparisonGroup=', 4)	2022-03-01 15:02:05.625916	2022-03-01 15:06:40.137816	274,5119	False	2	36-45	male	>5	none	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['similar', 'similar', 'never', 'prepared', 'prepared', 'similar', 'prepared']	4	4	4	3	5	5	more	0,0,0,0,0,0,0	26,795597	1,428063437	0.35	11	3
30374	('Group1=', 7, ', Group2=', 9, ', Group3=', 5, 'ComparisonGroup=', 1)	2022-03-01 16:46:38.457091	2022-03-01 16:52:06.874145	328,417054	False	2	26-35	male	1	none	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['similar', 'similar', 'similar', 'prepared', 'similar', 'similar', 'similar']	4	5	5	4	4	5	more	0,0,0,0,0,0,0	62,944388	1,798957015	0.35	12	2
3100	('Group1=', 8, ', Group2=', 7, ', Group3=', 5, 'ComparisonGroup=', 2)	2022-03-01 15:34:49.773465	2022-03-01 15:42:09.062508	439,289043	False	2	36-45	female	2--3	none	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['similar', 'never', 'similar', 'prepared', 'never', 'never', 'never']	4	5	5	1	4	4	exactly	0,0,0,0,0,0,0	51,943375	1,715530164	0.35	15	5
33878	('Group1=', 6, ', Group2=', 8, ', Group3=', 5, 'ComparisonGroup=', 3)	2022-03-01 15:22:06.739615	2022-03-01 15:37:05.606192	898,866577	False	2	36-45	male	>5	none	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['similar', 'similar', 'similar', 'similar', 'similar', 'similar', 'similar']	1	4	4	2	4	3	more	0,0,0,0,0,0,0	25,73968	1,410603143	0.35	12	4
4182	('Group1=', 8, ', Group2=', 6, ', Group3=', 5, 'ComparisonGroup=', 3)	2022-03-01 15:03:23.415483	2022-03-01 15:07:27.693270	244,277787	False	2	26-35	female	1	none	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['similar', 'similar', 'never', 'never', 'never', 'never', 'never']	1	4	4	2	4	4	more	0,0,0,0,0,0,0	35,084595	1,545116468	0.35	12	4
68263	('Group1=', 9, ', Group2=', 7, ', Group3=', 5, 'ComparisonGroup=', 3)	2022-03-01 14:57:55.826553	2022-03-01 15:10:44.003338	768,176785	False	2	>65	female	4--5	none	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['never', 'never', 'never', 'never', 'similar', 'never', 'never']	2	2	2	4	4	3	more	0,0,0,0,0,0,0	82,903509	1,918572913	0.35	6	2
20038	('Group1=', 6, ', Group2=', 8, ', Group3=', 5, 'ComparisonGroup=', 3)	2022-03-01 15:00:39.715805	2022-03-01 15:08:47.001162	487,285357	False	2	36-45	male	>5	none	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['similar', 'never', 'similar', 'prepared', 'similar', 'similar', 'never']	7	2	2	4	5	5	more	0,0,0,0,0,0,0	49,968642	1,698697547	0.35	6	2
79688	('Group1=', 7, ', Group2=', 9, ', Group3=', 5, 'ComparisonGroup=', 2)	2022-03-01 15:37:16.019175	2022-03-01 15:50:38.339356	802,320181	False	2	36-45	male	1	none	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['never', 'similar', 'prepared', 'prepared', 'similar', 'similar', 'never']	4	4	3	3	5	4	more	0,0,0,0,0,0,0	35,583245	1,551245551	0.35	10	3
1922	('Group1=', 2, ', Group2=', 6, ', Group3=', 5, 'ComparisonGroup=', 4)	2022-03-01 16:24:25.456965	2022-03-01 16:38:55.601423	870,144458	False	2	46-55	female	4--5	none	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['similar', 'never', 'never', 'similar', 'never', 'never', 'never']	2	4	4	2	2	4	more	0,2,2,0,0,0,0	77,439932	1,888964963	0.35	12	4
74308	('Group1=', 6, ', Group2=', 9, ', Group3=', 5, 'ComparisonGroup=', 3)	2022-03-01 16:16:22.758295	2022-03-01 16:21:04.283385	281,52509	False	2	26-35	male	4--5	vegetarian	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['prepared', 'similar', 'similar', 'similar', 'prepared', 'never', 'similar']	2	3	4	5	4	4	exactly	0,0,0,0,0,0,0	23,150992	1,364569605	0.35	8	1
8664	('Group1=', 9, ', Group2=', 3, ', Group3=', 5, 'ComparisonGroup=', 4)	2022-03-01 14:52:10.333659	2022-03-01 15:16:06.941733	1436,608074	False	2	36-45	female	<1	none	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['never', 'never', 'never', 'never', 'never', 'never', 'never']	2	4	4	2	4	5	more	0,0,0,0,0,0,0	33,811999	1,529070847	0.35	12	4
44489	('Group1=', 8, ', Group2=', 3, ', Group3=', 5, 'ComparisonGroup=', 4)	2022-03-01 17:56:35.339143	2022-03-01 18:00:47.022440	251,683297	False	2	26-35	male	4--5	none	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['never', 'never', 'never', 'prepared', 'never', 'never', 'similar']	2	5	5	1	5	5	exactly	0,0,0,0,0,0,0	38,461697	1,585028442	0.35	15	5
91359	('Group1=', 3, ', Group2=', 2, ', Group3=', 5, 'ComparisonGroup=', 2)	2022-03-01 16:22:55.055748	2022-03-01 16:27:57.817896	302,762148	False	2	36-45	male	4--5	none	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['never', 'never', 'never', 'similar', 'similar', 'never', 'never']	4	4	4	3	4	4	more	0,0,0,0,0,0,0	38,226522	1,582364786	0.35	11	3
96996	('Group1=', 6, ', Group2=', 9, ', Group3=', 5, 'ComparisonGroup=', 3)	2022-03-01 15:50:50.803317	2022-03-01 16:09:07.059842	1096,256525	False	2	26-35	male	2--3	none	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['never', 'prepared', 'similar', 'prepared', 'never', 'similar', 'prepared']	5	5	4	2	2	4	exactly	0,0,0,0,1,0,0	118,041477	2,072034635	0.35	13	4
21484	('Group1=', 6, ', Group2=', 9, ', Group3=', 5, 'ComparisonGroup=', 2)	2022-03-01 17:43:47.231499	2022-03-01 18:00:23.194175	995,962676	False	2	19-25	male	>5	none	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['prepared', 'similar', 'prepared', 'prepared', 'never', 'prepared', 'prepared']	2	4	2	4	5	4	exactly	0,0,0,0,0,0,0	83,203686	1,920142566	0.35	8	2
50791	('Group1=', 5, ', Group2=', 9, ', Group3=', 7, 'ComparisonGroup=', 1)	2022-03-03 17:53:20.555904	2022-03-03 18:03:32.101270	611,545366	False	2	26-35	male	>5	none	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['similar', 'never', 'never', 'prepared', 'prepared', 'prepared', 'never']	2	4	4	2	4	5	more	0,2,0,0,0,0,0	70,214435	1,846426406	0.35	12	4
88987	('Group1=', 5, ', Group2=', 2, ', Group3=', 6, 'ComparisonGroup=', 2)	2022-03-03 14:35:38.927181	2022-03-03 14:41:23.833371	344,90619	False	2	46-55	female	>5	none	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['never', 'similar', 'never', 'similar', 'similar', 'similar', 'similar']	2	4	4	2	4	4	more	0,0,0,0,0,0,0	71,605545	1,854946655	0.35	12	4
89235	('Group1=', 5, ', Group2=', 7, ', Group3=', 2, 'ComparisonGroup=', 1)	2022-03-03 14:43:30.222693	2022-03-03 14:48:23.408559	293,185866	False	2	19-25	male	2--3	vegetarian	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['never', 'never', 'never', 'prepared', 'similar', 'similar', 'never']	4	4	4	3	5	4	more	0,0,0,0,0,0,0	58,474726	1,766968195	0.35	11	3
72812	('Group1=', 5, ', Group2=', 9, ', Group3=', 3, 'ComparisonGroup=', 3)	2022-03-03 14:35:30.383111	2022-03-03 15:08:16.391729	1966,008618	False	2	26-35	male	4--5	none	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['never', 'similar', 'never', 'prepared', 'never', 'similar', 'never']	1	4	4	3	2	5	exactly	2,2,0,0,0,0,0	949,929761	2,977691494	0.35	11	3
73987	('Group1=', 5, ', Group2=', 3, ', Group3=', 2, 'ComparisonGroup=', 3)	2022-03-03 14:38:32.895395	2022-03-03 14:52:27.699055	834,80366	False	2	36-45	female	>5	none	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['prepared', 'similar', 'never', 'prepared', 'prepared', 'similar', 'prepared']	3	4	4	2	3	4	more	0,0,0,0,0,0,0	179,069097	2,253020644	0.35	12	4
42681	('Group1=', 5, ', Group2=', 9, ', Group3=', 6, 'ComparisonGroup=', 1)	2022-03-03 15:08:26.683462	2022-03-03 15:17:15.530507	528,847045	False	2	36-45	male	>5	none	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['similar', 'never', 'never', 'prepared', 'similar', 'similar', 'never']	2	5	4	2	4	4	more	0,0,0,0,0,0,0	89,880348	1,953664745	0.35	13	4
63361	('Group1=', 5, ', Group2=', 3, ', Group3=', 9, 'ComparisonGroup=', 1)	2022-03-03 16:07:14.871979	2022-03-03 16:12:10.348883	295,476904	False	2	36-45	female	2--3	none	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['never', 'never', 'never', 'prepared', 'similar', 'similar', 'never']	4	4	5	4	4	4	more	0,0,0,0,0,0,0	60,734766	1,783437363	0.35	11	2
46269	('Group1=', 5, ', Group2=', 3, ', Group3=', 8, 'ComparisonGroup=', 3)	2022-03-03 14:42:41.881225	2022-03-03 14:48:54.636857	372,755632	False	2	26-35	male	4--5	none	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['never', 'prepared', 'never', 'never', 'similar', 'never', 'never']	2	4	5	5	3	5	more	0,0,0,0,0,0,0	52,413878	1,719446293	0.35	10	1
54660	('Group1=', 5, ', Group2=', 9, ', Group3=', 3, 'ComparisonGroup=', 4)	2022-03-03 15:17:49.107753	2022-03-03 15:25:21.991705	452,883952	False	2	46-55	female	>5	none	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['similar', 'never', 'similar', 'prepared', 'similar', 'similar', 'similar']	7	5	5	1	5	5	more	0,0,0,0,0,0,0	85,44588	1,931691127	0.35	15	5
15665	('Group1=', 7, ', Group2=', 5, ', Group3=', 2, 'ComparisonGroup=', 4)	2022-03-03 15:29:31.561808	2022-03-03 15:34:09.880846	278,319038	False	2	36-45	male	4--5	none	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['prepared', 'prepared', 'never', 'similar', 'similar', 'similar', 'never']	2	4	4	4	4	5	exactly	0,0,0,0,0,0,0	77,247794	1,887886086	0.35	10	2
72263	('Group1=', 2, ', Group2=', 5, ', Group3=', 3, 'ComparisonGroup=', 4)	2022-03-03 16:09:32.938104	2022-03-03 16:15:29.932322	356,994218	False	2	46-55	female	4--5	vegetarian	Homogenous (minimize similarity of neighbors)	"Lentil Stew, Tandoori Chicken, Black Bean, Sausage, and Sweet Potato Soup, BBQ Chicken Wings, Easy Sweet ChiliAunt Ros Baked Beans""Chicken Penne with Asparagus"	['similar', 'prepared', 'never', 'prepared', 'similar', 'prepared', 'never']	5	2	4	3	4	2	exactly	0,0,0,0,0,0,0	29,433615	1,468843605	0.35	9	3
